ID,Marked,Frame0,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15
2eb9eae48c9edc17c018b2ec10f18f94,1,"[[(152, 585), (198, 516)]]","[[(212, 516), (170, 586)]]","[[(238, 516), (194, 588)]]","[[(266, 586), (222, 518)]]",N/M,N/M,N/M,N/M,N/M,"[[(438, 160), (341, 210)]]","[[(368, 158), (277, 212)]]","[[(296, 158), (206, 209)], [(276, 524), (239, 593)]]","[[(250, 514), (209, 586)], [(221, 154), (153, 205)]]","[[(235, 509), (180, 585)]]","[[(218, 517), (159, 589)]]","[[(211, 517), (146, 586)]]"
2eba5056e90c67e49c05991580cc7a4e,1,"[[(200, 513), (130, 542)], [(119, 85), (49, 155)]]","[[(205, 542), (142, 511)]]","[[(220, 544), (170, 514)]]",N/M,N/M,N/M,"[[(222, 170), (136, 130)]]","[[(180, 170), (84, 125)]]","[[(159, 169), (68, 127)]]","[[(152, 171), (120, 146)]]","[[(164, 169), (126, 140)]]","[[(343, 78), (319, 153)], [(305, 495), (269, 537)]]","[[(289, 83), (237, 152)], [(269, 504), (231, 544)]]","[[(226, 82), (160, 152)], [(226, 505), (188, 545)]]","[[(164, 80), (86, 155)], [(210, 508), (153, 539)]]","[[(197, 511), (130, 541)], [(127, 82), (54, 150)]]"
2f1365e07ea2b02fffb768c985278d11,1,"[[(277, 522), (363, 580)], [(148, 268), (201, 313)]]","[[(294, 518), (377, 584)]]","[[(298, 517), (376, 584)]]","[[(297, 515), (356, 580)]]","[[(270, 512), (328, 581)]]","[[(238, 510), (290, 579)]]","[[(212, 514), (246, 576)]]","[[(174, 513), (204, 571)], [(254, 577), (224, 525)]]","[[(236, 527), (191, 579)], [(147, 523), (173, 553)]]","[[(176, 581), (219, 518)]]","[[(166, 582), (214, 520)], [(273, 271), (310, 313)]]","[[(225, 272), (280, 317)]]","[[(189, 584), (247, 511)], [(187, 275), (250, 311)]]","[[(147, 274), (223, 313)], [(271, 513), (204, 582)]]","[[(207, 275), (130, 310)], [(304, 517), (223, 580)]]","[[(192, 276), (130, 310)], [(249, 517), (338, 582)]]"
2f2104901d6944e40045ad4a02cc2632,1,"[[(134, 499), (207, 549)]]","[[(154, 501), (217, 550)]]","[[(236, 507), (176, 551)]]","[[(258, 509), (201, 557)]]",N/M,N/M,N/M,N/M,N/M,"[[(439, 141), (345, 174)]]","[[(403, 134), (301, 173)]]","[[(352, 131), (260, 177)]]","[[(238, 507), (262, 553)], [(282, 138), (218, 169)]]","[[(202, 505), (234, 548)]]","[[(167, 505), (212, 549)]]","[[(147, 502), (209, 553)]]"
2f5c066720d997f33453dc491141bc70,1,"[[(196, 236), (271, 280)]]","[[(279, 239), (204, 281)]]","[[(286, 241), (212, 278)]]","[[(290, 241), (220, 275)]]","[[(292, 244), (226, 272)]]","[[(297, 526), (319, 582)]]","[[(253, 579), (294, 529)]]","[[(209, 583), (259, 533)]]","[[(172, 581), (235, 536)]]","[[(155, 582), (205, 535)]]","[[(152, 582), (194, 539)]]","[[(158, 584), (183, 544)]]",N/M,"[[(193, 540), (211, 581)], [(205, 240), (276, 279)]]","[[(217, 539), (240, 582)], [(203, 239), (272, 281)]]","[[(242, 538), (275, 584)], [(199, 243), (267, 277)]]"
2fb6b8e6309e8ab92b11fed34d7c2c17,1,N/M,N/M,N/M,N/M,N/M,N/M,"[[(306, 258), (340, 304)]]","[[(289, 259), (346, 308)]]","[[(270, 262), (342, 307)]]","[[(244, 258), (313, 307)]]","[[(228, 261), (284, 312)]]","[[(213, 261), (254, 313)]]","[[(195, 259), (234, 310)]]","[[(178, 261), (216, 313)]]","[[(160, 262), (193, 303)]]",N/M
2fc4b9b35bf2e764c9ce32c66646fa04,1,"[[(197, 381), (134, 452)], [(319, 496), (371, 557)]]","[[(308, 383), (353, 447)], [(138, 451), (184, 381)], [(367, 557), (309, 488)]]","[[(298, 383), (347, 455)], [(284, 490), (357, 557)], [(154, 448), (191, 381)]]","[[(280, 389), (332, 454)], [(330, 550), (258, 492)]]","[[(254, 388), (328, 453)], [(224, 492), (293, 558)]]","[[(224, 385), (287, 455)], [(251, 487), (196, 552)]]","[[(214, 549), (175, 486)], [(200, 388), (253, 450)], [(302, 378), (358, 455)]]","[[(310, 381), (374, 451)], [(187, 389), (229, 449)], [(186, 553), (150, 499)]]","[[(306, 381), (378, 452)], [(219, 385), (164, 458)]]","[[(299, 379), (382, 456)], [(212, 385), (160, 456)]]","[[(366, 455), (282, 377)], [(217, 385), (165, 455)]]","[[(343, 381), (256, 453)], [(234, 385), (176, 452)]]","[[(309, 378), (211, 453)]]","[[(266, 380), (178, 453)]]","[[(162, 454), (238, 377)], [(310, 508), (336, 552)]]","[[(207, 384), (136, 451)], [(322, 553), (361, 494)]]"
2fe50818cf314d93b93043f492bd13ce,1,"[[(201, 538), (142, 581)], [(306, 599), (346, 645)]]","[[(333, 594), (362, 646)], [(226, 587), (178, 524)]]","[[(339, 597), (365, 645)], [(269, 583), (210, 517)]]","[[(334, 597), (352, 640)]]",N/M,"[[(318, 640), (335, 597)]]","[[(268, 644), (295, 596)]]","[[(216, 650), (244, 599)]]","[[(170, 653), (202, 591)]]","[[(139, 649), (173, 593)]]","[[(279, 577), (304, 522)], [(118, 598), (182, 643)]]","[[(226, 577), (275, 525)], [(124, 601), (178, 644)]]","[[(179, 578), (241, 516)], [(173, 597), (198, 630)]]","[[(136, 588), (201, 523)], [(199, 597), (234, 640)]]","[[(113, 584), (186, 515)], [(227, 603), (277, 644)]]","[[(114, 585), (186, 521)], [(258, 601), (315, 640)]]"
3032b23f72b8570d018bccfcbec76679,1,N/M,N/M,N/M,N/M,N/M,"[[(309, 190), (359, 243)]]","[[(285, 186), (352, 240)]]","[[(250, 185), (334, 239)]]","[[(340, 346), (378, 417)], [(339, 473), (362, 526)], [(218, 191), (304, 241)]]","[[(318, 351), (362, 416)], [(370, 466), (313, 517)], [(276, 189), (188, 242)]]","[[(316, 350), (358, 416)], [(283, 463), (341, 509)], [(239, 192), (170, 242)]]","[[(277, 416), (319, 353)], [(246, 461), (310, 513)], [(215, 189), (158, 237)]]","[[(233, 415), (281, 354)], [(209, 461), (266, 512)]]","[[(190, 412), (244, 351)], [(225, 517), (167, 462)]]","[[(165, 417), (210, 348)], [(158, 466), (189, 510)]]","[[(138, 417), (188, 354)], [(138, 462), (187, 519)]]"
3055e50cc9f2f9c1b8f6527c84c06fe4,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(389, 190), (459, 136)]]","[[(335, 194), (437, 148)]]","[[(274, 197), (374, 151)]]","[[(207, 196), (294, 151)]]",N/M,N/M,N/M,N/M
31607601930f54ef5d7dcc4dd11ee822,1,"[[(140, 399), (170, 448)]]",N/M,N/M,N/M,"[[(298, 401), (346, 449)]]","[[(300, 245), (368, 305)], [(267, 457), (342, 399)]]","[[(288, 250), (364, 309)], [(317, 401), (226, 459)]]","[[(358, 251), (266, 308)], [(266, 412), (204, 454)]]","[[(333, 254), (232, 302)], [(354, 397), (379, 445)], [(250, 412), (179, 459)]]","[[(370, 455), (326, 397)], [(298, 254), (206, 302)], [(215, 405), (184, 449)]]","[[(350, 398), (291, 452)], [(257, 249), (181, 306)]]","[[(322, 398), (254, 449)], [(222, 245), (166, 306)]]","[[(279, 401), (215, 449)]]","[[(241, 397), (171, 449)]]","[[(204, 401), (138, 453)]]","[[(143, 397), (175, 445)]]"
3204ba42f05e0839410721e0bb4ab892,1,"[[(321, 383), (359, 443)], [(336, 129), (398, 169)]]","[[(314, 382), (367, 455)], [(331, 125), (382, 171)]]","[[(293, 384), (356, 431)], [(298, 124), (345, 168)]]","[[(257, 121), (296, 168)], [(262, 386), (332, 430)]]","[[(217, 118), (245, 168)], [(240, 382), (302, 433)]]","[[(258, 429), (202, 384)], [(168, 117), (192, 165)]]","[[(222, 388), (178, 435)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(334, 130), (285, 168)]]","[[(358, 169), (314, 128)]]","[[(334, 125), (390, 172)]]"
3212b4505e737ddd7e208d1869d3aa22,1,"[[(222, 260), (177, 307)]]","[[(206, 301), (165, 256)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(342, 309), (300, 268)]]","[[(294, 255), (334, 301)]]","[[(270, 250), (318, 302)]]","[[(240, 249), (302, 301)]]","[[(274, 302), (210, 257)]]","[[(246, 259), (183, 302)]]"
328d8260a2f00208b94d5b7ced4ebc1d,1,"[[(203, 376), (270, 415)]]","[[(247, 377), (180, 413)], [(314, 353), (354, 412)]]","[[(298, 353), (346, 413)], [(227, 379), (165, 413)]]","[[(172, 370), (226, 405)], [(275, 349), (321, 409)]]","[[(282, 349), (244, 412)]]","[[(254, 348), (210, 414)]]","[[(184, 412), (221, 355)]]","[[(166, 413), (202, 353)]]","[[(158, 415), (196, 356)]]",N/M,N/M,N/M,N/M,"[[(289, 379), (325, 415)]]","[[(262, 373), (306, 415)]]","[[(234, 372), (293, 416)]]"
32b6462e4fa302507f6b7c669a47ca66,1,"[[(142, 116), (83, 164)]]","[[(168, 119), (103, 172)]]","[[(215, 121), (154, 173)]]","[[(254, 122), (203, 175)]]",N/M,N/M,N/M,"[[(346, 121), (401, 165)]]","[[(350, 121), (409, 165)], [(320, 369), (366, 429)]]","[[(414, 108), (335, 165)], [(280, 373), (362, 429)]]","[[(377, 101), (304, 167)], [(226, 370), (319, 427)]]","[[(326, 104), (262, 167)], [(273, 373), (176, 428)]]","[[(269, 105), (233, 160)], [(226, 377), (132, 428)]]","[[(226, 105), (166, 161)], [(190, 366), (146, 418)]]","[[(178, 107), (114, 157)]]","[[(164, 107), (90, 166)]]"
32d505addd921c1f6fefb7ddc51e7f94,1,N/M,"[[(331, 464), (359, 518)]]","[[(321, 470), (347, 516)]]","[[(298, 466), (340, 513)]]","[[(264, 468), (340, 513)]]","[[(230, 469), (295, 511)]]","[[(192, 466), (263, 510)]]","[[(169, 466), (227, 511)]]","[[(168, 464), (204, 514)]]","[[(164, 468), (192, 512)]]","[[(158, 464), (182, 512)]]",N/M,N/M,N/M,N/M,N/M
33199050692069e192511f1fa62535ef,1,"[[(327, 514), (364, 454)]]","[[(333, 457), (358, 517)]]","[[(326, 450), (360, 517)], [(350, 350), (385, 398)]]","[[(346, 350), (381, 402)], [(297, 451), (350, 515)]]","[[(321, 348), (369, 410)], [(263, 449), (323, 514)]]","[[(232, 448), (284, 515)], [(286, 346), (364, 410)]]","[[(240, 349), (323, 406)], [(203, 447), (247, 514)]]","[[(276, 347), (197, 409)], [(170, 447), (209, 510)]]","[[(230, 344), (156, 410)]]","[[(186, 345), (139, 407)]]","[[(155, 350), (118, 409)]]","[[(117, 364), (143, 411)]]",N/M,N/M,N/M,"[[(310, 514), (347, 455)]]"
333c64b18d7e64f0d53bf73cea1ab5ec,1,"[[(295, 530), (365, 578)]]","[[(304, 531), (376, 577)]]","[[(306, 532), (367, 579)]]","[[(295, 532), (341, 576)]]","[[(273, 530), (312, 578)]]","[[(238, 527), (273, 578)]]","[[(208, 527), (236, 579)]]","[[(171, 527), (195, 571)]]",N/M,N/M,N/M,N/M,N/M,"[[(233, 574), (269, 524)]]","[[(260, 529), (300, 579)]]","[[(281, 529), (339, 580)]]"
33850e8b7b178368b33c2ed1603a53d2,1,"[[(169, 574), (198, 642)]]","[[(194, 575), (225, 642)]]","[[(229, 573), (259, 639)]]",N/M,N/M,"[[(322, 586), (354, 642)]]","[[(332, 583), (367, 644)]]","[[(331, 585), (361, 641)]]","[[(407, 139), (442, 200)], [(313, 589), (336, 640)]]","[[(375, 143), (408, 197)]]","[[(315, 145), (346, 199)]]","[[(308, 324), (236, 279)], [(246, 147), (274, 194)]]","[[(272, 324), (196, 278)], [(180, 141), (205, 193)]]","[[(242, 324), (156, 278)]]","[[(214, 323), (129, 272)]]","[[(197, 280), (145, 325)]]"
340e903fdb6b4d63202fd141638f244d,1,"[[(248, 434), (209, 493)]]","[[(264, 493), (227, 432)]]","[[(288, 488), (240, 436)]]",N/M,N/M,"[[(304, 62), (382, 125)]]","[[(337, 63), (417, 121)]]","[[(359, 60), (435, 122)]]","[[(352, 65), (423, 125)]]","[[(346, 67), (396, 123)]]","[[(319, 63), (354, 122)]]","[[(270, 122), (297, 69)]]",N/M,N/M,N/M,"[[(240, 436), (193, 493)]]"
346fc1c788ad7fb4da5a11f3bfb07d28,1,"[[(208, 441), (172, 497)]]","[[(351, 362), (308, 405)]]","[[(353, 366), (276, 410)]]","[[(236, 363), (304, 409)]]","[[(270, 358), (206, 410)]]","[[(233, 361), (185, 409)]]",N/M,N/M,N/M,N/M,N/M,"[[(317, 436), (283, 487)]]","[[(301, 436), (244, 492)]]","[[(274, 435), (206, 490)]]","[[(256, 435), (171, 494)]]","[[(231, 440), (171, 494)]]"
346fcb3b45278fd6c758442bb043659c,1,"[[(199, 543), (142, 592)]]","[[(232, 545), (176, 594)]]","[[(260, 550), (228, 595)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(254, 537), (229, 584)]]","[[(225, 539), (186, 595)]]","[[(190, 541), (150, 595)]]","[[(180, 544), (127, 596)]]","[[(177, 543), (125, 592)]]"
351d59413f45ced1581ebb330016d8c8,1,N/M,N/M,N/M,N/M,N/M,"[[(384, 131), (317, 81)]]","[[(430, 131), (347, 74)]]","[[(447, 129), (375, 72)]]","[[(445, 131), (386, 71)]]","[[(414, 131), (367, 71)]]","[[(373, 132), (334, 71)]]","[[(294, 127), (268, 72)]]",N/M,N/M,N/M,N/M
366f12873367fcf4af617151a5f6daf5,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(365, 651), (396, 582)]]","[[(331, 656), (373, 581)]]","[[(301, 579), (346, 652)]]","[[(249, 581), (298, 654)]]","[[(197, 580), (241, 651)]]","[[(148, 582), (191, 650)]]","[[(115, 585), (147, 648)]]","[[(115, 585), (143, 644)]]",N/M
367beabd0587a210cd28655b2298823e,1,N/M,N/M,N/M,"[[(338, 534), (367, 583)]]","[[(307, 538), (337, 588)]]","[[(267, 535), (316, 591)]]","[[(222, 535), (285, 588)]]","[[(184, 539), (247, 590)]]","[[(161, 538), (216, 590)]]","[[(147, 541), (193, 587)]]","[[(147, 539), (180, 587)]]","[[(157, 537), (182, 584)]]",N/M,N/M,N/M,N/M
36c29b20a3e1ca94e4e15b63b8babe00,1,"[[(357, 586), (383, 647)]]","[[(368, 585), (394, 651)]]","[[(364, 587), (388, 652)]]","[[(341, 652), (369, 588)]]","[[(291, 657), (341, 588)]]","[[(245, 656), (292, 589)]]","[[(196, 655), (245, 588)], [(279, 203), (348, 230)]]","[[(244, 204), (354, 231)], [(191, 589), (159, 658)]]","[[(323, 207), (207, 231)], [(161, 592), (131, 656)]]","[[(279, 207), (174, 232)]]","[[(233, 204), (184, 231)]]","[[(200, 203), (166, 233)]]","[[(146, 205), (170, 231)]]",N/M,N/M,N/M
3775a16c58aed83497088371766a8fb4,1,"[[(349, 566), (373, 635)], [(149, 102), (96, 156)]]","[[(361, 640), (384, 566)], [(103, 97), (149, 160)]]","[[(349, 643), (410, 570)], [(139, 93), (184, 161)]]","[[(326, 643), (402, 570)], [(174, 100), (228, 171)]]","[[(299, 645), (368, 571)]]","[[(326, 569), (244, 643)], [(288, 86), (377, 157)]]","[[(329, 92), (417, 155)], [(268, 569), (201, 647)]]","[[(351, 91), (430, 151)], [(161, 569), (213, 645)]]","[[(436, 154), (364, 88)], [(129, 576), (177, 642)]]","[[(416, 151), (350, 86)], [(126, 575), (155, 636)]]","[[(368, 88), (326, 151)], [(280, 239), (332, 300)], [(118, 580), (150, 636)]]","[[(311, 293), (238, 240)], [(326, 92), (271, 151)]]","[[(280, 293), (195, 242)], [(269, 86), (225, 140)]]","[[(248, 290), (160, 243)]]","[[(217, 288), (135, 244)]]",N/M
37acb3827a8b9421866d55863974600a,1,"[[(131, 167), (67, 229)], [(391, 178), (433, 242)]]","[[(376, 168), (423, 237)], [(93, 220), (142, 166)]]","[[(347, 178), (396, 233)], [(378, 378), (399, 438)]]","[[(366, 380), (394, 438)], [(336, 174), (315, 230)]]","[[(342, 382), (378, 440)], [(283, 168), (256, 220)]]","[[(310, 377), (348, 439)], [(226, 170), (194, 219)]]","[[(259, 381), (306, 438)]]","[[(209, 375), (252, 438)]]","[[(171, 378), (197, 435)]]","[[(132, 375), (158, 435)]]",N/M,N/M,N/M,"[[(135, 226), (184, 162)], [(284, 178), (319, 241)]]","[[(85, 225), (142, 167)], [(331, 175), (370, 242)]]","[[(55, 231), (118, 162)], [(365, 174), (411, 239)]]"
37b442f983a770bad2d88e0cc8e4cfe1,1,"[[(145, 122), (90, 183)]]","[[(100, 183), (137, 121)]]","[[(139, 122), (166, 188)]]",N/M,N/M,"[[(360, 548), (389, 604)]]","[[(368, 545), (396, 595)], [(386, 597), (402, 643)]]","[[(351, 543), (388, 591)]]","[[(318, 544), (371, 592)], [(341, 594), (366, 645)]]","[[(331, 547), (268, 590)], [(292, 596), (337, 644)]]","[[(273, 545), (223, 592)], [(308, 593), (237, 643)]]","[[(349, 111), (316, 179)], [(247, 595), (184, 643)], [(212, 534), (166, 595)]]","[[(305, 115), (260, 180)], [(198, 594), (158, 644)]]","[[(257, 116), (196, 184)], [(160, 596), (136, 643)]]","[[(210, 119), (145, 186)]]","[[(164, 119), (108, 183)]]"
383c188c66d24b641083e69a7e94941d,1,"[[(157, 231), (62, 263)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(171, 231), (97, 266)]]","[[(160, 231), (70, 262)]]"
38fc68a6f96f24396d7ad4ebf53b7197,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(429, 127), (345, 169)]]","[[(396, 127), (301, 168)]]","[[(336, 126), (256, 165)]]",N/M,N/M,N/M,N/M
38fdbc727d99dcf6f22371b5b7c96992,1,N/M,"[[(298, 329), (363, 274)]]","[[(286, 333), (374, 270)]]","[[(260, 332), (364, 274)]]","[[(320, 331), (223, 272)]]","[[(288, 329), (201, 267)]]","[[(254, 327), (204, 268)]]","[[(221, 327), (191, 271)]]","[[(166, 272), (191, 323)]]",N/M,N/M,N/M,"[[(327, 156), (277, 211)]]","[[(252, 162), (208, 207)]]","[[(202, 160), (133, 223)]]","[[(149, 168), (87, 223)]]"
3921e192b260902666bb7dde3b550f0d,1,N/M,N/M,N/M,N/M,N/M,"[[(331, 526), (368, 565)]]","[[(334, 525), (368, 565)]]","[[(385, 522), (319, 563)]]","[[(361, 522), (297, 565)]]","[[(319, 520), (268, 567)]]","[[(271, 520), (231, 569)]]",N/M,N/M,N/M,N/M,N/M
395fcd388faa7855b9a91db4dcb7d99a,1,"[[(332, 528), (364, 593)]]","[[(323, 523), (362, 593)]]","[[(310, 523), (341, 592)]]","[[(284, 518), (319, 589)]]","[[(259, 515), (282, 592)], [(271, 208), (322, 252)]]","[[(217, 517), (242, 594)], [(190, 206), (269, 254)], [(355, 596), (324, 638)]]","[[(118, 206), (218, 256)], [(182, 595), (207, 522)], [(371, 596), (335, 637)]]","[[(372, 592), (336, 639)]]","[[(359, 596), (322, 638)]]","[[(319, 597), (296, 640)]]","[[(281, 597), (259, 637)]]","[[(239, 597), (214, 639)]]","[[(230, 590), (258, 526)]]","[[(269, 593), (291, 527)]]","[[(303, 594), (321, 527)]]","[[(327, 592), (343, 528)]]"
399992e44092a3b7426d424ee6a099c9,1,"[[(315, 255), (210, 280)]]","[[(308, 253), (207, 280)]]","[[(221, 608), (258, 552)], [(306, 253), (218, 281)]]","[[(265, 546), (288, 605)], [(279, 258), (220, 281)]]",N/M,"[[(313, 550), (365, 624)]]","[[(327, 549), (394, 624)]]","[[(326, 548), (395, 624)]]","[[(317, 545), (381, 627)]]","[[(293, 386), (340, 436)], [(285, 545), (346, 623)]]","[[(249, 551), (304, 626)], [(272, 436), (335, 388)]]","[[(237, 434), (317, 391)], [(216, 549), (257, 619)]]","[[(295, 394), (212, 435)], [(185, 548), (210, 621)], [(300, 256), (248, 280)]]","[[(265, 389), (192, 439)], [(182, 546), (149, 622)], [(312, 255), (244, 281)]]","[[(239, 394), (179, 438)], [(312, 256), (232, 282)]]","[[(217, 392), (181, 435)], [(321, 256), (210, 279)]]"
3a77cef399f7d3dbb1cdbd7e8cd9b79c,1,N/M,N/M,N/M,N/M,N/M,N/M,"[[(321, 128), (372, 182)]]","[[(344, 127), (404, 180)]]","[[(345, 127), (412, 181)]]","[[(331, 128), (386, 181)]]","[[(352, 183), (307, 127)]]","[[(309, 130), (266, 187)]]","[[(272, 131), (221, 181)]]","[[(229, 128), (171, 182)]]","[[(194, 128), (138, 177)]]",N/M
3a8696b99b2d1b28be62389d48d697be,1,"[[(205, 242), (283, 201)], [(373, 507), (336, 426)]]","[[(375, 509), (330, 423)], [(278, 206), (195, 242)]]","[[(281, 196), (220, 239)], [(315, 439), (365, 510)]]","[[(269, 198), (216, 238)], [(283, 435), (344, 511)]]","[[(265, 200), (215, 241)], [(252, 435), (307, 511)], [(268, 153), (297, 182)]]","[[(198, 152), (286, 203)], [(215, 430), (265, 505)]]","[[(137, 151), (238, 202)], [(190, 440), (227, 508)]]","[[(90, 157), (195, 204)], [(162, 431), (196, 506)]]","[[(162, 207), (83, 154)], [(149, 503), (179, 438)]]","[[(153, 176), (109, 207)]]",N/M,N/M,N/M,"[[(232, 198), (278, 237)]]","[[(213, 195), (288, 242)]]","[[(205, 198), (289, 240)]]"
3a91793165eba55b979b47b47ce514e8,1,"[[(186, 293), (134, 322)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(344, 293), (308, 320)]]","[[(327, 288), (272, 317)]]","[[(285, 287), (217, 318)]]","[[(246, 287), (172, 317)]]","[[(208, 289), (136, 317)]]"
3b46b70b40bb4f77a9da529f06356b50,1,"[[(346, 110), (390, 151)]]","[[(337, 110), (380, 149)]]","[[(310, 109), (345, 146)]]","[[(270, 106), (304, 145)]]","[[(256, 104), (225, 144)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(273, 642), (227, 595)]]","[[(304, 640), (267, 595)]]","[[(335, 638), (303, 598)]]"
3b498cfa050ec05a7ca5629b3c2b9a0a,1,"[[(266, 332), (195, 293)], [(172, 608), (202, 641)]]","[[(257, 292), (195, 334)], [(186, 604), (223, 637)]]","[[(253, 287), (203, 335)], [(221, 605), (257, 642)]]","[[(254, 288), (213, 333)], [(252, 605), (292, 646)]]",N/M,"[[(364, 653), (331, 605)]]","[[(364, 654), (337, 604)]]","[[(352, 650), (330, 603)]]","[[(326, 649), (308, 605)]]","[[(272, 606), (293, 647)]]","[[(231, 607), (254, 648)]]","[[(309, 337), (270, 292)], [(193, 606), (216, 645)]]","[[(255, 294), (295, 341)], [(206, 609), (224, 638)]]","[[(236, 289), (296, 337)], [(177, 608), (201, 647)]]","[[(217, 292), (286, 336)], [(164, 610), (191, 643)]]","[[(276, 335), (205, 291)], [(187, 645), (161, 609)]]"
3b95713b5eddae2228e1fabe96e54678,1,"[[(317, 502), (363, 558)]]","[[(314, 497), (369, 560)], [(318, 381), (362, 454)]]","[[(309, 389), (359, 459)], [(294, 494), (357, 555)]]","[[(291, 391), (344, 456)], [(272, 494), (346, 557)]]","[[(268, 386), (322, 458)], [(236, 491), (308, 556)]]","[[(239, 391), (288, 458)], [(208, 492), (267, 553)]]","[[(204, 456), (256, 389)], [(193, 490), (230, 550)]]","[[(176, 455), (230, 390)], [(168, 499), (196, 546)]]","[[(214, 389), (155, 463)]]","[[(202, 386), (144, 457)]]","[[(203, 381), (149, 457)]]","[[(209, 386), (166, 450)]]",N/M,N/M,N/M,"[[(318, 503), (352, 559)]]"
3bf17d0319d35ebb98fc8066ddedf276,1,"[[(218, 254), (304, 292)], [(288, 549), (368, 600)]]","[[(219, 249), (310, 290)], [(304, 548), (380, 602)]]","[[(310, 248), (223, 290)], [(374, 545), (316, 602)]]","[[(302, 250), (236, 289)], [(307, 545), (354, 602)]]","[[(283, 253), (232, 289)], [(318, 549), (289, 601)]]","[[(246, 544), (277, 603)]]","[[(213, 601), (234, 545)]]","[[(173, 547), (197, 594)]]","[[(197, 601), (222, 554)]]","[[(178, 601), (205, 551)]]","[[(172, 602), (198, 551)]]","[[(180, 603), (206, 554)]]",N/M,"[[(214, 604), (261, 549)], [(220, 252), (287, 293)]]","[[(211, 247), (296, 293)], [(246, 542), (299, 601)]]","[[(217, 250), (302, 292)], [(266, 543), (340, 602)]]"
3c0668db35915783be0af87b9fa53317,1,"[[(124, 581), (153, 631)], [(232, 406), (270, 450)]]","[[(146, 584), (174, 630)], [(198, 411), (246, 445)]]",N/M,N/M,N/M,"[[(355, 634), (376, 586)]]","[[(372, 632), (397, 581)]]","[[(341, 446), (397, 406)], [(372, 634), (399, 584)]]","[[(307, 446), (376, 406)], [(352, 630), (381, 582)]]","[[(331, 449), (260, 406)], [(316, 632), (358, 585)]]","[[(329, 584), (271, 632)], [(277, 446), (209, 406)]]","[[(283, 583), (216, 630)], [(228, 448), (163, 404)]]","[[(233, 581), (172, 630)], [(143, 400), (180, 447)]]","[[(190, 586), (150, 636)]]","[[(157, 585), (132, 639)]]","[[(313, 409), (255, 447)], [(121, 584), (143, 631)]]"
3cc3464e8cb309a47b799aa510b3fa3f,1,N/M,N/M,"[[(276, 570), (251, 533)]]",N/M,N/M,N/M,"[[(340, 128), (378, 158)], [(349, 537), (382, 583)]]","[[(365, 125), (403, 159)], [(339, 532), (378, 583)]]","[[(308, 529), (374, 584)], [(373, 122), (413, 162)]]","[[(403, 116), (357, 161)], [(344, 530), (276, 583)]]","[[(369, 116), (325, 160)], [(293, 533), (235, 588)]]","[[(314, 113), (279, 158)], [(237, 529), (203, 583)]]","[[(258, 116), (224, 158)], [(193, 534), (161, 581)]]","[[(136, 536), (152, 570)], [(199, 116), (168, 156)]]",N/M,N/M
3cea6aab4cdfd1913402c3d1b1eaf282,1,"[[(287, 579), (329, 655)]]","[[(306, 581), (336, 651)]]","[[(306, 581), (333, 648)]]","[[(298, 583), (319, 640)]]",N/M,"[[(295, 591), (274, 654)]]","[[(269, 586), (239, 654)]]","[[(243, 585), (203, 657)]]","[[(220, 580), (177, 657)]]","[[(210, 584), (171, 657)]]","[[(332, 468), (298, 527)], [(208, 584), (162, 658)]]","[[(299, 467), (255, 534)], [(176, 657), (212, 586)]]","[[(258, 468), (216, 531)]]","[[(217, 531), (182, 466)], [(254, 583), (224, 655)]]","[[(250, 581), (284, 658)], [(183, 529), (151, 464)]]","[[(274, 578), (308, 657)]]"
3da8c63bad87b7fe96f5a00747f37baa,1,N/M,"[[(301, 308), (360, 254)]]","[[(273, 308), (353, 253)]]","[[(242, 311), (335, 249)]]","[[(207, 310), (299, 250)]]","[[(181, 310), (261, 257)]]","[[(166, 309), (229, 257)]]","[[(174, 311), (201, 259)]]","[[(159, 262), (186, 310)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M
